id,created,updated,caption,visible,created_by_id,reference_id,primary_property_id,system_id,updated_by_id,is_figure,dimensionality,is_experimental,primary_unit_id,secondary_property_id,secondary_unit_id,sample_type,extraction_method,representative,primary_property_label,secondary_property_label,doi,space_group
883,2020-05-20 09:25:43,2020-05-20 09:25:43,,1,35,144,15,234,35,0,2,1,16.0,,,0,Manually extracted from a publication,1,,,,
884,2020-05-20 09:34:25,2020-05-20 09:34:25,,1,35,144,7,233,35,0,2,1,6.0,,,0,,1,,,,
885,2020-05-20 09:37:13,2020-05-20 09:37:13,,1,35,144,7,232,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,
886,2020-05-20 09:39:07,2020-05-20 09:39:07,,1,35,144,7,234,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,
887,2020-05-20 10:25:45,2020-05-20 10:25:45,,1,35,145,15,235,35,0,2,1,16.0,,,6,Manually extracted from a publication,1,,,,
888,2020-05-20 10:28:55,2020-05-20 10:28:55,,1,35,145,15,236,35,0,2,1,,,,6,Manually extracted from a publication,1,,,,
889,2020-05-20 10:30:05,2020-05-20 10:30:05,,1,35,145,15,237,35,0,2,1,16.0,,,0,Manually extracted from a publication,1,,,,
890,2020-05-20 10:33:40,2020-05-20 10:33:40,,1,35,145,7,235,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,
891,2020-05-20 10:34:55,2020-05-20 10:34:55,,1,35,145,7,236,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,
892,2020-05-20 10:36:33,2020-05-20 10:36:33,,1,35,145,7,237,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,
893,2020-06-05 01:36:24,2020-06-05 01:36:24,,0,35,146,7,238,35,0,0,1,6.0,,,1,Manually extracted from a publication,1,,,,
895,2020-06-05 01:40:57,2020-06-05 01:40:57,,1,35,146,25,238,35,0,0,1,11.0,,,2,Manually extracted from a publication,1,,,,
896,2020-06-05 01:42:59,2020-06-05 01:42:59,,1,35,146,10,238,35,0,0,1,1.0,,,2,Manually extracted from a publication,1,,,,
902,2020-06-12 03:11:50,2020-06-12 03:11:50,,1,35,149,1,241,35,0,3,1,1.0,,,0,Manually extracted from a publication,1,Direct band gap at the Γ value.,,,
903,2020-06-12 03:14:53,2020-06-12 03:14:53,,0,35,149,7,242,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,
904,2020-06-12 03:16:10,2020-06-12 03:16:10,,1,35,149,1,242,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,Direct band gap at Γ value.,,,
905,2020-06-12 04:48:52,2020-06-12 04:48:52,,1,35,150,7,243,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,
906,2020-06-12 04:57:01,2020-06-12 04:57:01,,1,35,150,1,243,35,0,3,1,1.0,,,1,Manually extracted from a publication,1,,,,
907,2020-06-12 04:59:11,2020-06-12 05:16:52,,1,35,150,1,243,35,0,3,0,1.0,,,0,Manually extracted from a publication,0,,,,
910,2020-06-12 05:10:53,2020-06-12 05:10:53,,1,35,150,7,244,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,
911,2020-06-12 05:22:52,2020-06-12 05:22:52,,1,35,150,20,243,35,1,3,1,13.0,18,1.0,1,Engauge Digitizer,1,,,,
912,2020-06-12 05:24:56,2020-06-12 05:24:56,,1,35,150,20,244,35,1,3,1,13.0,18,1.0,1,Engauge Digitizer,1,,,,
913,2020-06-12 05:26:47,2020-06-12 05:26:47,,1,35,150,1,244,35,0,3,1,1.0,,,1,Manually extracted from a publication,1,,,,
914,2020-06-12 05:28:46,2020-06-12 05:28:46,,1,35,150,1,244,35,0,3,0,1.0,,,1,Manually extracted from a publication,0,,,,
915,2020-06-22 02:50:50,2020-06-22 03:07:26,,1,35,137,38,222,35,1,2,1,17.0,3,3.0,6,Engauge Digitizer,1,,,,
916,2020-06-22 03:04:25,2020-06-22 03:04:25,,1,35,137,42,222,35,0,2,0,1.0,,,6,Manually extracted from a publication,1,,,,
917,2020-06-22 03:05:42,2020-06-22 03:05:42,,1,35,137,42,222,35,0,2,0,1.0,,,6,Manually extracted from a publication,0,,,,
918,2020-06-22 18:04:51,2020-06-22 18:04:51,Electronic band gap,1,40,26,1,154,40,0,3,0,1.0,,,0,,1,,,,
919,2020-06-22 18:56:02,2020-06-22 18:56:02,,1,40,26,43,154,40,0,3,0,1.0,,,0,,1,,,,
920,2020-06-22 19:09:02,2020-06-22 19:12:40,Electronic band gap,1,40,26,1,47,40,0,2,0,1.0,,,0,,0,,,,
921,2020-06-22 19:11:22,2020-06-22 19:11:22,,1,40,26,43,47,40,0,2,0,1.0,,,0,,1,,,,
924,2020-06-22 19:52:23,2020-06-22 19:52:23,,1,40,26,4,47,40,1,2,0,4.0,5,5.0,0,Engauge digitizer,1,,,,
926,2020-06-22 20:31:58,2020-06-22 20:31:58,Electronic band gap,1,40,26,1,102,40,0,1,0,1.0,,,0,,1,,,,
927,2020-06-22 20:34:22,2021-06-15 19:46:34,,1,40,26,31,102,35,0,1,0,1.0,,,0,,1,,,,
928,2020-06-22 20:35:19,2020-06-22 20:35:56,,1,40,26,43,102,40,0,1,0,1.0,,,0,,1,,,,
929,2020-06-22 20:43:15,2020-06-22 20:43:15,,1,40,26,4,102,40,1,1,0,4.0,5,5.0,0,Engauge digitizer,1,,,,
930,2020-06-22 20:51:22,2020-06-22 20:51:22,Electronic band gap,1,40,26,1,117,40,0,0,0,1.0,,,0,,1,,,,
931,2020-06-22 20:52:04,2020-06-22 20:52:04,Optical band gap,1,40,26,29,117,40,0,0,0,1.0,,,0,,1,,,,
932,2020-06-22 20:52:52,2020-06-22 20:52:52,,1,40,26,43,117,40,0,0,0,1.0,,,0,,1,,,,
934,2020-06-22 21:03:26,2020-06-22 21:03:26,,1,40,26,4,117,40,1,0,0,4.0,5,5.0,0,Engauge digitizer,1,,,,
936,2020-06-22 21:06:51,2021-06-15 20:13:16,,1,40,26,31,47,35,0,2,0,1.0,,,0,,1,,,,
937,2020-06-22 21:09:29,2020-06-22 21:09:56,Optical band gap,1,40,26,29,154,40,0,3,0,1.0,,,0,,1,,,,
940,2020-06-23 04:07:55,2020-06-23 04:07:55,,1,35,151,1,179,35,0,2,0,1.0,,,2,Manually extracted from a publication,1,,,,
941,2020-06-23 04:10:35,2020-06-23 04:10:35,,1,35,151,7,245,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,
942,2020-06-23 04:13:29,2020-06-23 04:13:29,,1,35,151,1,245,35,0,2,1,1.0,,,2,Manually extracted from a publication,1,,,,
943,2020-06-23 04:20:12,2020-06-23 04:20:12,,1,35,151,4,245,35,1,3,1,13.0,5,5.0,0,Engauge Digitizer,1,Fluorescent Intensity,,,
944,2020-06-23 04:31:18,2020-06-23 04:31:18,,1,35,151,20,245,35,1,2,1,13.0,5,5.0,2,Engauge Digitizer,1,absorbance,,,
948,2020-06-23 15:46:28,2020-07-08 17:09:47,,1,40,152,7,246,40,0,1,1,6.0,,,0,,1,,,,Pna21
949,2020-06-23 16:28:12,2020-07-08 17:09:32,Mix of one-dimensional and zero-dimensional phases.,1,40,152,7,247,40,0,0,1,6.0,,,0,,1,,,,P-1
950,2020-06-23 18:06:00,2020-07-22 17:51:04,,1,40,153,20,17,40,1,2,1,4.0,5,5.0,1,Engauge digitizer,0,,,,
951,2020-06-23 18:21:46,2020-07-22 17:52:09,,1,40,153,4,17,40,1,2,1,4.0,5,5.0,1,Engauge digitizer,0,,,,
952,2020-06-23 18:30:55,2020-07-22 17:51:30,,1,40,153,20,17,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,0,,,,
953,2020-06-23 18:33:13,2020-07-22 17:52:40,,1,40,153,4,17,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,0,,,,
954,2020-06-23 19:03:15,2020-07-22 17:39:50,,1,40,153,4,248,40,1,2,1,4.0,5,5.0,1,Engauge digitizer,1,,,,
955,2020-06-23 19:10:08,2020-07-22 17:40:45,,1,40,153,4,248,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,0,,,,
956,2020-06-23 19:16:47,2020-07-22 17:43:21,,1,40,153,20,248,40,1,2,1,4.0,5,5.0,1,Engauge digitizer,1,,,,
957,2020-06-23 19:18:29,2020-07-22 17:45:06,,1,40,153,20,248,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,0,,,,
958,2020-06-23 21:49:40,2020-07-22 17:47:27,,1,40,153,20,249,40,1,2,1,4.0,5,5.0,1,Engauge digitizer,1,,,,
959,2020-06-23 21:52:02,2020-07-22 17:48:23,,1,40,153,20,249,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,0,,,,
960,2020-06-23 21:54:18,2020-07-22 17:48:59,,1,40,153,4,249,40,1,2,1,4.0,5,5.0,1,Engauge digitizer,1,,,,
961,2020-06-23 21:55:23,2020-07-22 17:49:31,,1,40,153,4,249,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,0,,,,
962,2020-06-23 23:38:36,2020-06-23 23:38:36,TEST,1,1,6,11,3,1,0,3,0,,,,0,TEST,0,,,,
965,2020-06-24 02:46:10,2020-06-24 03:07:34,,1,35,151,7,179,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,
968,2020-06-24 04:13:13,2020-06-24 04:13:13,,1,35,154,4,250,35,1,2,1,13.0,5,5.0,6,Engauge Digitizer,1,PL Intensity,,,
972,2020-06-24 04:57:06,2020-06-24 04:59:55,,1,35,154,7,218,35,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,
973,2020-06-24 05:01:46,2020-06-24 05:01:46,,1,35,154,7,251,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,
974,2020-06-24 05:04:15,2020-06-24 05:04:15,,1,35,154,7,219,35,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,
978,2020-06-25 16:33:11,2020-07-22 18:20:55,,1,40,155,20,64,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
979,2020-06-25 16:37:12,2020-07-22 18:23:34,,1,40,155,20,252,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
980,2020-06-25 16:38:55,2020-07-22 18:27:49,,1,40,155,20,253,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
981,2020-06-25 16:41:50,2020-07-22 18:22:02,,1,40,155,29,64,40,0,2,1,1.0,,,0,,1,,,,
982,2020-06-25 16:46:31,2020-07-22 18:23:59,,1,40,155,29,252,40,0,2,1,1.0,,,0,,1,,,,
983,2020-06-25 16:48:33,2020-07-22 18:28:11,,1,40,155,29,253,40,0,2,1,1.0,,,0,,1,,,,
987,2020-06-25 17:14:14,2020-07-22 18:21:31,,1,40,155,4,64,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
988,2020-06-25 17:21:24,2020-07-22 18:24:22,,1,40,155,4,252,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
989,2020-06-25 17:26:19,2020-07-22 18:28:58,,1,40,155,4,253,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
990,2020-06-25 17:28:43,2020-07-22 18:22:28,,1,40,155,10,64,40,0,2,1,5.0,,,0,,1,,,,
991,2020-06-25 17:31:54,2020-07-22 18:24:48,,1,40,155,10,252,40,0,2,1,5.0,,,0,,1,,,,
992,2020-06-25 17:33:05,2020-07-22 18:29:27,,1,40,155,10,253,40,0,2,1,5.0,,,0,,1,,,,
995,2020-06-26 21:55:08,2020-07-22 18:19:38,,1,40,155,7,64,40,0,2,1,6.0,,,0,CCDC Deposition Number: 1945905,0,,,,Pbca
998,2020-06-26 22:02:36,2020-07-22 18:27:23,,1,40,155,7,253,40,0,2,1,6.0,,,0,CCDC Deposition Number: 1945911,1,,,,Cmc21
999,2020-06-26 22:12:13,2020-07-22 18:23:06,,1,40,155,7,252,40,0,2,1,6.0,,,0,CCDC Deposition Number: 1945912,1,,,,Cmc21
1002,2020-06-27 03:52:40,2020-07-22 18:35:09,Chiral 2D Perovskite,1,40,134,7,216,40,0,2,1,6.0,,,0,Manually from the article,1,,,,P212121
1003,2020-06-27 04:39:02,2020-07-17 20:18:54,(rac-MBA)2PbI4,1,40,157,20,216,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1005,2020-06-27 04:46:29,2020-07-17 20:16:15,,1,40,157,45,216,40,1,2,1,14.0,5,5.0,2,Engauge digitizer,1,,,,
1006,2020-06-28 18:33:34,2020-07-22 19:23:34,,1,40,149,7,241,40,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,R-3m
1007,2020-06-29 00:48:10,2020-07-22 18:55:12,,1,40,158,7,254,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,C2/m
1008,2020-06-29 01:03:24,2020-07-22 18:55:45,,1,40,158,20,254,40,1,2,1,4.0,5,5.0,0,,1,,,,
1009,2020-06-29 01:08:58,2020-07-22 18:56:06,,1,40,158,4,254,40,1,2,1,4.0,5,5.0,0,,1,,,,
1010,2020-06-29 01:11:09,2020-07-22 18:56:27,,1,40,158,10,254,40,0,2,1,5.0,,,0,Manually extracted from a publication,1,,,,
1011,2020-06-29 01:18:13,2020-07-22 18:56:44,,1,40,158,29,254,40,0,2,1,1.0,,,0,,1,,,,
1012,2020-06-29 01:24:21,2020-07-22 18:57:07,,1,40,158,7,255,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,C2/m
1013,2020-06-29 07:05:36,2021-06-22 19:19:09,,1,35,159,7,256,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,
1014,2020-06-29 07:08:30,2020-06-29 07:08:30,,1,35,159,4,256,35,1,2,1,13.0,5,5.0,1,Engauge Digitizer,1,Intensity,,,
1015,2020-06-29 07:11:37,2020-06-29 07:11:37,,1,35,159,26,256,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,
1016,2020-06-29 07:14:07,2021-06-22 19:39:00,Assuming indirect band gap,1,35,159,29,256,35,0,2,1,1.0,,,2,Manually extracted from a publication,1,,,,P21/c
1017,2020-06-29 07:15:58,2021-06-22 19:40:08,Assuming direct band gap,1,35,159,29,256,35,0,2,1,1.0,,,2,Manually extracted from a publication,0,,,,P21/c
1018,2020-06-29 07:18:09,2020-06-29 07:18:09,,1,35,159,9,256,35,0,2,1,5.0,,,2,Manually extracted from a publication,1,,,,
1021,2020-06-29 07:23:07,2020-06-29 07:23:07,,1,35,159,20,256,35,1,2,1,13.0,5,5.0,2,Manually extracted from a publication,1,Intensity,,,
1022,2020-06-29 07:29:31,2020-06-29 07:29:31,,1,35,159,7,257,35,0,2,1,6.0,,,0,Original file from author,1,,,,
1023,2020-06-29 07:33:08,2020-06-29 07:33:08,,1,35,159,9,257,35,0,2,1,5.0,,,2,Manually extracted from a publication,1,,,,
1024,2020-06-29 07:34:42,2021-06-22 19:49:31,Assuming indirect band gap,1,35,159,29,257,35,0,2,1,1.0,,,2,Manually extracted from a publication,1,,,,P21/c
1025,2020-06-29 07:38:32,2020-06-29 07:38:32,,1,35,159,4,257,35,1,2,1,13.0,5,5.0,6,Engauge Digitizer,1,Intensity,,,
1026,2020-06-29 07:40:11,2020-06-29 07:40:11,,1,35,159,20,257,35,1,2,1,13.0,5,5.0,2,Engauge Digitizer,1,Intensity,,,
1027,2020-06-29 07:43:27,2020-06-29 07:43:27,,1,35,159,7,258,35,0,2,1,6.0,,,0,Original file from author,1,,,,
1028,2020-06-29 07:45:08,2020-06-29 07:45:08,,1,35,159,9,258,35,0,2,1,5.0,,,2,Manually extracted from a publication,1,,,,
1029,2020-06-29 07:46:28,2021-06-22 19:54:50,Assuming indirect band gap,1,35,159,29,258,35,0,2,1,1.0,,,2,Manually extracted from a publication,1,,,,P21/c
1030,2020-06-29 07:48:37,2020-06-29 07:48:37,,1,35,159,4,258,35,1,2,1,13.0,5,5.0,6,Engauge Digitizer,1,Intensity,,,
1031,2020-06-29 07:50:14,2020-06-29 07:50:14,,1,35,159,20,258,35,1,2,1,13.0,5,5.0,2,Engauge Digitizer,1,,,,
1032,2020-06-29 07:52:55,2020-06-29 07:52:55,,1,35,159,7,259,35,0,2,1,6.0,,,0,Original file from author,1,,,,
1033,2020-06-29 07:54:13,2021-06-22 19:59:09,Assuming indirect band gap,1,35,159,29,259,35,0,2,1,1.0,,,2,Manually extracted from a publication,1,,,,P3m1
1034,2020-06-29 19:22:01,2020-07-22 19:49:03,n = 1,1,40,160,7,260,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Imma
1035,2020-06-29 19:33:39,2020-07-22 19:49:29,,1,40,160,20,260,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1036,2020-06-29 19:38:49,2020-07-22 19:49:57,,1,40,160,4,260,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1037,2020-06-29 19:41:47,2020-07-22 19:50:27,,1,40,160,29,260,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1038,2020-06-29 19:46:11,2020-07-22 19:54:57,n = 2,1,40,160,7,261,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Bmm2
1039,2020-06-29 19:48:30,2020-07-22 19:55:18,,1,40,160,20,261,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1040,2020-06-29 19:49:37,2020-07-22 19:55:39,,1,40,160,4,261,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1041,2020-06-29 19:50:26,2020-07-22 19:56:01,,1,40,160,29,261,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1042,2020-06-29 19:53:03,2020-07-22 19:56:34,n = 3,1,40,160,7,262,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Imma
1043,2020-06-29 20:00:07,2020-07-22 19:57:02,,1,40,160,20,262,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1044,2020-06-29 20:00:56,2020-07-22 19:57:25,,1,40,160,4,262,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1045,2020-06-29 20:01:29,2020-07-22 19:57:58,,1,40,160,29,262,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1046,2020-06-30 01:43:30,2020-07-23 00:30:18,,1,40,161,7,263,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/n
1047,2020-06-30 01:47:01,2020-07-23 00:30:42,,1,40,161,4,263,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1048,2020-06-30 01:48:42,2020-07-23 00:31:04,,1,40,161,20,263,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1049,2020-06-30 01:52:33,2020-07-23 00:31:26,,1,40,161,29,263,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1050,2020-06-30 01:55:33,2020-07-23 00:31:55,,1,40,161,7,264,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/n
1051,2020-06-30 01:58:44,2020-07-23 00:32:18,,1,40,161,4,264,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1052,2020-06-30 02:07:27,2020-07-23 00:32:40,,1,40,161,20,264,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1053,2020-06-30 02:08:29,2020-07-23 00:33:06,,1,40,161,29,264,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1054,2020-06-30 02:13:26,2020-07-23 00:33:30,,1,40,161,7,217,40,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,Pbca
1055,2020-06-30 02:15:57,2020-07-23 00:33:54,,1,40,161,4,217,40,1,2,1,19.0,5,19.0,0,Engauge digitizer,1,,,,
1056,2020-06-30 02:17:05,2020-07-23 00:34:14,,1,40,161,20,217,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1057,2020-06-30 02:17:57,2020-07-23 00:34:37,,1,40,161,29,217,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1058,2020-06-30 02:23:19,2020-07-23 00:35:08,,1,40,161,7,265,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pbca
1059,2020-06-30 02:26:27,2020-07-23 00:35:36,,1,40,161,4,265,40,1,2,1,19.0,5,19.0,0,Engauge digitizer,1,,,,
1060,2020-06-30 02:27:34,2020-07-23 00:37:34,,1,40,161,20,265,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1061,2020-06-30 02:29:24,2020-07-23 00:35:58,,1,40,161,29,265,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1062,2020-06-30 21:23:47,2020-07-24 00:13:56,,1,40,63,4,91,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,0,,,,
1063,2020-06-30 21:26:31,2020-07-24 00:14:23,,1,40,63,10,91,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1064,2020-06-30 21:40:29,2020-07-24 00:14:54,,1,40,63,20,91,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1065,2020-06-30 21:42:43,2021-01-14 23:19:36,,1,40,63,28,91,35,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1066,2020-06-30 21:49:17,2020-07-24 00:15:56,n = 2,1,40,63,7,266,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Ia
1067,2020-06-30 21:52:51,2020-07-24 00:16:25,,1,40,63,4,266,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1068,2020-06-30 23:57:47,2020-07-24 00:17:02,,1,40,63,10,266,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1069,2020-06-30 23:59:04,2020-07-24 00:18:04,,1,40,63,20,266,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1070,2020-07-01 00:00:24,2020-07-24 00:18:36,,1,40,63,29,266,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1071,2020-07-01 00:05:45,2020-07-24 00:19:34,n = 3,1,40,63,7,267,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pa
1072,2020-07-01 00:08:15,2020-07-24 00:20:13,,1,40,63,4,267,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1073,2020-07-01 00:09:12,2020-07-24 00:20:47,,1,40,63,10,267,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1074,2020-07-01 00:10:30,2020-07-24 00:21:41,,1,40,63,20,267,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1075,2020-07-01 00:11:11,2020-07-24 00:22:11,,1,40,63,29,267,40,0,2,1,1.0,,,0,Engauge digitizer,1,,,,
1076,2020-07-01 00:15:04,2020-07-24 00:22:44,n = 4,1,40,63,7,268,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Ia
1077,2020-07-01 00:17:35,2020-07-24 00:23:11,,1,40,63,4,268,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1078,2020-07-01 00:18:44,2020-07-24 00:23:50,,1,40,63,10,268,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1079,2020-07-01 00:20:00,2020-07-24 00:24:19,,1,40,63,20,268,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1080,2020-07-01 00:20:41,2020-07-24 00:25:11,,1,40,63,29,268,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1081,2020-07-01 00:34:34,2020-07-24 00:25:37,n = 1,1,40,63,7,269,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pc
1082,2020-07-01 00:36:48,2020-07-24 00:26:01,,1,40,63,4,269,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1083,2020-07-01 00:37:43,2020-07-24 00:26:52,,1,40,63,10,269,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1084,2020-07-01 00:38:42,2020-07-24 00:27:32,,1,40,63,20,269,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1085,2020-07-01 00:39:15,2020-07-24 00:28:00,,1,40,63,29,269,40,0,2,1,1.0,,,0,Engauge digitizer,1,,,,
1086,2020-07-01 00:44:05,2020-07-24 00:29:35,n = 2,1,40,63,7,270,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Ia
1087,2020-07-01 00:45:41,2020-07-24 00:30:02,,1,40,63,4,270,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1088,2020-07-01 00:46:20,2020-07-24 00:30:42,,1,40,63,10,270,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1089,2020-07-01 00:47:11,2020-07-24 00:31:22,,1,40,63,20,270,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1090,2020-07-01 00:48:16,2020-07-24 00:31:58,,1,40,63,29,270,40,0,2,1,1.0,,,0,Engauge digitizer,1,,,,
1091,2020-07-01 00:51:01,2020-07-24 00:32:33,n = 3,1,40,63,7,271,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pc
1092,2020-07-01 00:53:14,2020-07-24 00:33:17,,1,40,63,4,271,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1093,2020-07-01 00:53:49,2020-07-24 00:33:48,,1,40,63,10,271,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1094,2020-07-01 00:54:40,2020-07-24 00:34:29,,1,40,63,20,271,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1095,2020-07-01 00:55:08,2020-07-24 00:35:06,,1,40,63,29,271,40,0,2,1,1.0,,,0,Engauge digitizer,1,,,,
1096,2020-07-01 00:58:37,2020-07-24 00:35:36,n = 4,1,40,63,7,272,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Ia
1097,2020-07-01 01:00:53,2020-07-24 00:36:13,,1,40,63,4,272,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1098,2020-07-01 01:01:31,2020-07-24 00:36:41,,1,40,63,10,272,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1099,2020-07-01 01:02:19,2020-07-24 00:37:12,,1,40,63,20,272,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1100,2020-07-01 01:02:52,2020-07-24 00:37:42,,1,40,63,29,272,40,0,2,1,1.0,,,0,Engauge digitizer,1,,,,
1102,2020-07-01 21:00:09,2020-07-24 20:12:32,,1,40,163,7,274,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pnnm
1103,2020-07-01 21:28:19,2020-07-24 20:12:56,,1,40,163,20,274,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1104,2020-07-01 21:29:31,2020-07-24 20:18:42,,1,40,163,29,274,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1105,2020-07-01 21:30:37,2020-07-24 20:19:04,,1,40,163,4,274,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1106,2020-07-01 21:33:41,2020-07-24 20:19:35,,1,40,163,7,275,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Imma
1108,2020-07-01 21:36:52,2020-07-24 20:20:27,,1,40,163,29,275,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1109,2020-07-01 21:37:32,2020-07-24 20:20:49,,1,40,163,4,275,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1111,2020-07-01 21:42:09,2020-07-24 20:21:14,,1,40,163,7,276,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cmmm
1113,2020-07-01 21:47:13,2020-07-24 20:21:53,,1,40,163,29,276,40,0,2,1,1.0,,,0,Engauge digitizer,1,,,,
